ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
35136,с.,Невестино,KRZ,KRZ16,KRZ16-77,3,7,5,1901,S,3182
51202,с.,Невестино,BGS,BGS09,BGS09-19,3,7,4,1901,SE,3183
51216,с.,Невестино,KNL,KNL31,KNL31-00,3,5,5,1901,SW,3184
51233,с.,Невша,VAR,VAR08,VAR08-06,3,7,3,1901,NE,3185
51250,с.,Негован,SOF,SOF46,SOF46-45,3,5,6,1901,SW,3186
51264,с.,Неговановци,VID,VID30,VID30-02,3,6,2,1901,NW,3187
51278,с.,Негованци,PER,PER36,PER36-00,3,8,6,1901,SW,3188
51281,с.,Негушево,SFO,SFO10,SFO10-09,3,7,6,1901,SW,3189
51295,с.,Недан,VTR,VTR22,VTR22-13,3,5,3,1901,N,3190
51305,с.,Неделево,PDV,PDV33,PDV33-10,3,7,4,1901,S,3191
51319,гр.,Неделино,SML,SML18,SML18-00,1,4,5,1901,S,3192
51322,с.,Неделище,SFO,SFO16,SFO16-00,3,8,6,1901,SW,3193
51336,с.,Неделкова Гращица,KNL,KNL31,KNL31-00,3,7,5,1901,SW,3194
51343,с.,Неделково,PER,PER51,PER51-00,3,8,7,1901,SW,3195
51353,с.,Недоклан,RAZ,RAZ26,RAZ26-09,3,7,4,1901,N,3196
51367,с.,Недялковци,VTR,VTR13,VTR13-00,3,8,6,1901,N,3197
51370,с.,Недялковци,GAB,GAB35,GAB35-00,3,8,6,1901,N,3198
51384,с.,Недялско,JAM,JAM22,JAM22-22,3,7,4,1901,SE,3199
51398,с.,Нейково,SLV,SLV11,SLV11-11,3,7,6,1901,SE,3200
51408,с.,Нейково,DOB,DOB17,DOB17-00,3,8,1,1901,NE,3201
51411,с.,Нейкьовец,SFO,SFO20,SFO20-00,3,8,6,1901,SW,3202
51439,с.,Нейчовци,GAB,GAB12,GAB12-02,3,8,5,1901,N,3203
